Expert_ID,Expert_type,Q_ID,Q5th,Q50th,Q95th
202,Expert,CAL_9,285.2941176,550,814.7058824
202,Expert,CAL_11,185.2941176,450,714.7058824
202,Expert,CAL_13,394.1176471,500,658.8235294
202,Expert,CAL_14,388.2352941,600,917.6470588
202,Expert,CAL_15,375,600,825
202,Expert,CAL_16,30,60,80
202,Expert,CAL_17,0.352941176,3,8.294117647
202,Expert,CAL_19,3.75,15,43.125
202,Expert,CAL_20,3.125,20,42.5
202,Expert,CAL_21,13.75,25,53.125
202,Expert,CAL_25,7.5,30,63.75
202,Expert,CAL_27,17.5,40,85
202,Expert,QI_31,16.25,50,72.5
202,Expert,QI_32,1,5,12
202,Expert,QI_33,0.99,1,3.25
202,Expert,QI_34,0.0001,1,3
202,Expert,QI_35,0.647058824,7,15.47058824
202,Expert,QI_36,4.411764706,15,46.76470588
202,Expert,QI_37,3.823529412,25,35.58823529
202,Expert,QI_38,0.0001,3,15.70588235
202,Expert,QI_39,0.352941176,3,15.70588235
202,Expert,QI_40,0.411764706,2,10.47058824
202,Expert,QI_41,1.411764706,12,20.47058824
202,Expert,QI_42,3.75,15,37.5
202,Expert,QI_43,0.882352941,3,10.41176471
202,Expert,QI_44,4.375,10,26.875
202,Expert,QI_45,0.125,8,21.5
202,Expert,QI_46,29.70588235,35,66.76470588
202,Expert,QI_47,0.411764706,2,7.294117647
202,Expert,QI_48,0.875,2,6.5
202,Expert,QI_49,8.75,20,48.125
202,Expert,QI_50,0.882352941,3,10.41176471
202,Expert,QI_51,21.25,55,77.5
202,Expert,QI_52,2,8,20
202,Expert,QI_53,0.3125,2,6.5
202,Expert,QI_54,0.0001,1,5
202,Expert,QI_55,2.764705882,7,20.76470588
202,Expert,QI_56,14.41176471,25,56.76470588
202,Expert,QI_57,9.117647059,25,40.88235294
202,Expert,QI_58,0.0001,5,15.58823529
202,Expert,QI_59,0.1875,3,10.875
202,Expert,QI_60,0.294117647,4,6.117647059
202,Expert,QI_61,1.647058824,8,15.41176471
202,Expert,QI_62,4.625,8,32.75
202,Expert,QI_63,0.875,2,8.75
202,Expert,QI_64,4.705882353,10,25.88235294
202,Expert,QI_65,0.75,3,13.125
202,Expert,QI_66,18.52941176,45,71.47058824
202,Expert,QI_67,0.647058824,7,12.29411765
202,Expert,QI_68,0.428571429,3,12
202,Expert,QI_69,7.5,30,46.875
202,Expert,QI_70,0.764705882,5,10.29411765
202,Expert,QI_71,0.294117647,4,7.176470588
202,Expert,QI_72,0.764705882,5,8.176470588
202,Expert,QI_73,0.882352941,3,5.117647059
202,Expert,QI_74,29.11764706,45,60.88235294
202,Expert,QI_75,4.823529412,8,20.70588235
202,Expert,QI_76,7.5,12,32.25
202,Expert,QI_77,0.5,5,12.875
202,Expert,QI_78,1.823529412,5,15.58823529
202,Expert,QI_79,19.41176471,30,51.17647059
202,Expert,QI_80,0.882352941,3,10.41176471
202,Expert,QI_81,0.411764706,2,6.235294118
202,Expert,QI_82,0.411764706,2,8.352941176
202,Expert,QI_83,1.823529412,5,10.29411765
202,Expert,QI_84,8.823529412,30,51.17647059
202,Expert,QI_85,19.11764706,35,82.64705882
202,Expert,QI_86,2.764705882,7,20.76470588
202,Expert,QI_87,0.352941176,3,6.176470588
202,Expert,QI_88,1.764705882,6,10.23529412
202,Expert,QI_89,0.294117647,4,6.117647059
202,Expert,QI_90,28.82352941,50,71.17647059
202,Expert,QI_91,4.705882353,10,20.58823529
202,Expert,QI_92,5.5,10,26.875
202,Expert,QI_93,0.25,7,10.375
202,Expert,QI_94,0.0001,8,15.875
202,Expert,QI_95,24.70588235,30,51.17647059
202,Expert,QI_96,0.411764706,2,8.352941176
202,Expert,QI_97,0.823529412,4,10.35294118
202,Expert,QI_98,0.882352941,3,7.235294118
202,Expert,QI_99,0.647058824,7,12.29411765
202,Expert,QI_100,13.64705882,38,61.29411765
202,Expert,QI_101,8.125,25,53.125
202,Expert,QI_102,0.647058824,7,15.47058824
202,Expert,QI_103,0.01,0.1,0.2
202,Expert,QI_104,0.3,0.6,0.8
202,Expert,QI_105,20,21,25
202,Expert,QI_106,19.70588235,25,30.29411765
202,Expert,QI_107,35,41.3,47
202,Expert,QI_108,7.764705882,12,15.17647059
202,Expert,QI_109,0.882352941,3,5.117647059
202,Expert,QI_110,1,2,3
202,Expert,QI_111,3.823529412,7,8.058823529
202,Expert,QI_112,0.5,2,4
202,Expert,QI_113,0.5,3,6
202,Expert,QI_114,0.5,2,4
202,Expert,QI_115,0.5,3,7
202,Expert,QI_116,1,3,7
202,Expert,QI_117,2,6,10
202,Expert,QI_118,3,6,15
202,Expert,QI_119,1,5,8
202,Expert,QI_120,5,9,20
202,Expert,QI_121,4.75,7,16
202,Expert,QI_122,10,20,40
202,Expert,QI_123,2,5,10
202,Expert,QI_124,1,2.5,8
202,Expert,QI_125,4,5,10
202,Expert,QI_126,2,4,7
202,Expert,QI_127,4,7,12
202,Expert,QI_128,5,10,17
202,Expert,QI_129,5,7,12
202,Expert,QI_130,4,6,13
202,Expert,QI_131,5,8,14
202,Expert,QI_132,20,35,50
202,Expert,QI_133,5,15,40
202,Expert,QI_134,2,5,10
202,Expert,QI_135,10,15,30
202,Expert,QI_136,0.5,2,5
202,Expert,QI_137,0.5,2,5
202,Expert,QI_138,1,4,7
202,Expert,QI_139,0.875,2,4.25
202,Expert,QI_140,0.411764706,2,5.176470588
202,Expert,QI_141,1.941176471,3,7.235294118
202,Expert,QI_142,2,4,7
202,Expert,QI_143,3.941176471,5,14.52941176
202,Expert,QI_144,1,4,6
202,Expert,QI_145,6,11,18
202,Expert,QI_146,4,6,14
202,Expert,QI_147,15,25,40
202,Expert,QI_148,3,5,8
202,Expert,QI_149,1,2.5,5
202,Expert,QI_150,5,7,10
202,Expert,QI_151,2,3.5,7
202,Expert,QI_152,5,7,12
202,Expert,QI_153,5,15,20
202,Expert,QI_154,7,8,15
202,Expert,QI_155,5,8,15
202,Expert,QI_156,5,8,12
202,Expert,QI_157,15,37,45
202,Expert,QI_158,5,12,30
202,Expert,QI_159,3,8,13
202,Expert,QI_160,10,17,25
202,Expert,QI_161,3,6,10
203,Expert,CAL_3,642.8571429,900,1157.142857
203,Expert,CAL_7,471.4285714,600,728.5714286
203,Expert,CAL_8,243.75,300,412.5
203,Expert,CAL_9,450,600,750
203,Expert,CAL_11,471.4285714,600,857.1428571
203,Expert,CAL_13,350,500,950
203,Expert,CAL_14,350,500,950
203,Expert,CAL_15,350,500,950
203,Expert,CAL_16,27.5,50,72.5
203,Expert,CAL_17,0.75,3,10.875
203,Expert,CAL_19,4.375,10,21.25
203,Expert,CAL_20,1.75,4,10.75
203,Expert,CAL_21,3.75,15,26.25
203,Expert,CAL_25,19.375,25,41.875
203,Expert,CAL_27,8.75,20,31.25
203,Expert,QI_31,27.5,50,72.5
203,Expert,QI_32,0.1875,3,5.25
203,Expert,QI_33,0.0075,0.03,0.0525
203,Expert,QI_34,0.0075,0.03,0.0525
203,Expert,QI_35,1.75,4,10.75
203,Expert,QI_36,3.75,15,26.25
203,Expert,QI_37,4.375,10,15.625
203,Expert,QI_38,0.375,1.5,3.1875
203,Expert,QI_39,0.25,2.5,10.9375
203,Expert,QI_40,0.4375,1,5.5
203,Expert,QI_41,0.875,2,5.375
203,Expert,QI_42,0.4375,1,5.5
203,Expert,QI_43,0.75,3,5.25
203,Expert,QI_44,4.6875,7.5,15.9375
203,Expert,QI_45,0.5,5,10.625
203,Expert,QI_46,17.5,40,62.5
203,Expert,QI_47,0.8125,2.5,5.3125
203,Expert,QI_48,0.8125,2.5,5.3125
203,Expert,QI_49,13.125,30,52.5
203,Expert,QI_50,1.625,5,10.625
203,Expert,QI_51,25.71428571,45,64.28571429
203,Expert,QI_52,0.0001,2.5,5.714285714
203,Expert,QI_53,0.004285714,0.03,0.055714286
203,Expert,QI_54,0.0001,0.005,0.030714286
203,Expert,QI_55,1.142857143,5,11.42857143
203,Expert,QI_56,2.857142857,12.5,28.57142857
203,Expert,QI_57,5.357142857,15,21.42857143
203,Expert,QI_58,0.071428571,2,3.285714286
203,Expert,QI_59,0.214285714,1.5,9.214285714
203,Expert,QI_60,0.107142857,0.75,6.214285714
203,Expert,QI_61,0.357142857,1,6.142857143
203,Expert,QI_62,0.0001,0.25,3.142857143
203,Expert,QI_63,0.071428571,2,5.857142857
203,Expert,QI_64,1.785714286,5,14.64285714
203,Expert,QI_65,0.0001,5,11.42857143
203,Expert,QI_66,24.28571429,50,75.71428571
203,Expert,QI_67,0.571428571,2.5,5.714285714
203,Expert,QI_68,0.571428571,2.5,5.714285714
203,Expert,QI_69,9.285714286,35,67.14285714
203,Expert,QI_70,0.428571429,7.5,13.92857143
203,Expert,QI_71,0.625,4,8.5
203,Expert,QI_72,0.25,2.5,5.3125
203,Expert,QI_73,0.625,4,8.5
203,Expert,QI_74,3.125,20,42.5
203,Expert,QI_75,1.625,5,10.625
203,Expert,QI_76,8.125,25,41.875
203,Expert,QI_77,3.75,15,26.25
203,Expert,QI_78,0.625,4,10.75
203,Expert,QI_79,8.75,20,31.25
203,Expert,QI_80,0.15625,1,2.6875
203,Expert,QI_81,2.1875,5,10.625
203,Expert,QI_82,2.1875,5,10.625
203,Expert,QI_83,1.5625,10,21.25
203,Expert,QI_84,1.875,7.5,15.9375
203,Expert,QI_85,17.5,40,62.5
203,Expert,QI_86,8.125,25,41.875
203,Expert,QI_87,0.142857143,4,9.142857143
203,Expert,QI_88,0.0001,2.5,5.714285714
203,Expert,QI_89,0.142857143,4,9.142857143
203,Expert,QI_90,5.714285714,25,57.14285714
203,Expert,QI_91,1.142857143,5,11.42857143
203,Expert,QI_92,4.285714286,30,55.71428571
203,Expert,QI_93,0.714285714,20,32.85714286
203,Expert,QI_94,0.571428571,2.5,12.14285714
203,Expert,QI_95,2.857142857,12.5,28.57142857
203,Expert,QI_96,0.107142857,0.75,2.357142857
203,Expert,QI_97,4.285714286,7.5,17.14285714
203,Expert,QI_98,4.285714286,7.5,17.14285714
203,Expert,QI_99,2.142857143,15,27.85714286
203,Expert,QI_100,1.785714286,5,17.85714286
203,Expert,QI_101,5.714285714,25,44.28571429
203,Expert,QI_102,0.714285714,20,32.85714286
203,Expert,QI_103,0.08875,0.1,0.15625
203,Expert,QI_104,0.375,0.6,0.9375
203,Expert,QI_105,14.375,20,25.625
203,Expert,QI_106,13.525,26.8,36.025
203,Expert,QI_107,28.75,40,51.25
203,Expert,QI_108,6.875,12.5,15.3125
203,Expert,QI_109,2.3125,4,5.125
203,Expert,QI_110,1.9375,2.5,3.0625
203,Expert,QI_111,2.625,6,7.125
203,Expert,QI_112,0.0001,1,2.125
203,Expert,QI_113,0.05,0.5,1.0625
203,Expert,QI_114,1.6875,9,15.75
203,Expert,QI_115,2.1875,5,16.25
203,Expert,QI_116,2.1875,5,10.625
203,Expert,QI_117,1.5625,10,15.625
203,Expert,QI_118,0.5,5,10.625
203,Expert,QI_119,4.375,10,21.25
203,Expert,QI_120,3.75,15,31.875
203,Expert,QI_121,0.15625,1,2.125
203,Expert,QI_122,8.75,20,31.25
203,Expert,QI_123,1.5625,10,21.25
203,Expert,QI_124,4.375,10,26.875
203,Expert,QI_125,21.875,50,78.125
203,Expert,QI_126,1.5625,10,15.625
203,Expert,QI_127,4.375,10,21.25
203,Expert,QI_128,8.75,20,31.25
203,Expert,QI_129,0.15625,1,2.125
203,Expert,QI_130,2.1875,5,16.25
203,Expert,QI_131,8.75,20,31.25
203,Expert,QI_132,2.5,25,53.125
203,Expert,QI_133,2.1875,5,10.625
203,Expert,QI_134,0.4375,1,5.5
203,Expert,QI_135,4.375,10,21.25
203,Expert,QI_136,1.5625,10,21.25
203,Expert,QI_137,0.0001,1.5,2.785714286
203,Expert,QI_138,0.0001,0.5,1.142857143
203,Expert,QI_139,1.071428571,7.5,17.14285714
203,Expert,QI_140,2.071428571,4,18.14285714
203,Expert,QI_141,1.785714286,5,11.42857143
203,Expert,QI_142,0.642857143,9,16.71428571
203,Expert,QI_143,0.142857143,4,11.71428571
203,Expert,QI_144,3.571428571,10,22.85714286
203,Expert,QI_145,2.142857143,15,34.28571429
203,Expert,QI_146,0.035714286,1,2.285714286
203,Expert,QI_147,7.142857143,20,32.85714286
203,Expert,QI_148,1.071428571,7.5,17.14285714
203,Expert,QI_149,1.071428571,7.5,17.14285714
203,Expert,QI_150,17.85714286,50,82.14285714
203,Expert,QI_151,0.0001,5,11.42857143
203,Expert,QI_152,3.857142857,9,23.14285714
203,Expert,QI_153,5.714285714,25,44.28571429
203,Expert,QI_154,0.064285714,0.9,2.314285714
203,Expert,QI_155,2.071428571,4,18.14285714
203,Expert,QI_156,5.714285714,25,44.28571429
203,Expert,QI_157,2.142857143,15,60
203,Expert,QI_158,0.357142857,1,6.142857143
203,Expert,QI_159,0.357142857,1,6.142857143
203,Expert,QI_160,2.857142857,12.5,28.57142857
203,Expert,QI_161,2.857142857,12.5,28.57142857
204,Expert,CAL_3,375,600,712.5
204,Expert,CAL_7,381.25,550,718.75
204,Expert,CAL_8,93.75,150,206.25
204,Expert,CAL_9,287.5,400,625
204,Expert,CAL_11,81.25,250,418.75
204,Expert,CAL_13,587.5,700,812.5
204,Expert,CAL_14,381.25,550,718.75
204,Expert,CAL_15,687.5,800,1025
204,Expert,CAL_16,26.25,60,71.25
204,Expert,CAL_17,0.764705882,5,10.29411765
204,Expert,CAL_19,13.75,25,64.375
204,Expert,CAL_20,9.375,15,43.125
204,Expert,CAL_21,18.125,35,74.375
204,Expert,CAL_25,2.5,25,41.875
204,Expert,CAL_27,20.71428571,40,78.57142857
204,Expert,QI_31,15.25,58,65.875
204,Expert,QI_32,0.823529412,4,10.35294118
204,Expert,QI_33,0.470588235,1,3.117647059
204,Expert,QI_34,0.0001,2,4.117647059
204,Expert,QI_35,1.625,5,16.25
204,Expert,QI_36,4.125,12,21
204,Expert,QI_37,0.375,15,31.875
204,Expert,QI_38,0.882352941,3,8.294117647
204,Expert,QI_39,0.941176471,2,6.235294118
204,Expert,QI_40,0.1,1,4
204,Expert,QI_41,0.882352941,3,7.235294118
204,Expert,QI_42,0.882352941,3,9.352941176
204,Expert,QI_43,0.941176471,2,5.176470588
204,Expert,QI_44,1.25,8,21.5
204,Expert,QI_45,0.0001,2,4.25
204,Expert,QI_46,3.235294118,35,50.88235294
204,Expert,QI_47,0.625,4,6.25
204,Expert,QI_48,0.75,3,13.125
204,Expert,QI_49,9.117647059,25,35.58823529
204,Expert,QI_50,1.875,3,8.625
204,Expert,QI_51,18.5,59,68
204,Expert,QI_52,0.764705882,5,10.29411765
204,Expert,QI_53,0.470588235,1,3.117647059
204,Expert,QI_54,0.941176471,2,4.117647059
204,Expert,QI_55,1.5,6,16.125
204,Expert,QI_56,4,13,20.875
204,Expert,QI_57,0.75,12,30
204,Expert,QI_58,1.882352941,4,10.35294118
204,Expert,QI_59,0.941176471,2,5.176470588
204,Expert,QI_60,0.2,1,4
204,Expert,QI_61,0.7,2.5,7.264705882
204,Expert,QI_62,0.729411765,2,7.294117647
204,Expert,QI_63,0.970588235,1.5,4.676470588
204,Expert,QI_64,0.25,7,21.625
204,Expert,QI_65,0.1875,3,5.25
204,Expert,QI_66,4.764705882,45,55.58823529
204,Expert,QI_67,0.625,4,6.25
204,Expert,QI_68,0.625,4,15.25
204,Expert,QI_69,9,27,37.58823529
204,Expert,QI_70,1.75,4,8.5
204,Expert,QI_71,1,3,8
204,Expert,QI_72,2.882352941,5,10.29411765
204,Expert,QI_73,0.882352941,3,4.058823529
204,Expert,QI_74,4.470588235,14,30.94117647
204,Expert,QI_75,1.882352941,4,6.117647059
204,Expert,QI_76,1.428571429,4,7.857142857
204,Expert,QI_77,0.823529412,4,16.70588235
204,Expert,QI_78,1.764705882,6,15.52941176
204,Expert,QI_79,2.5,25,47.5
204,Expert,QI_80,1,3,6
204,Expert,QI_81,0.941176471,2,8.352941176
204,Expert,QI_82,0.7,2.5,21.02941176
204,Expert,QI_83,4.470588235,14,36.23529412
204,Expert,QI_84,5.125,49,61.375
204,Expert,QI_85,0.625,40,62.5
204,Expert,QI_86,8.125,25,64.375
204,Expert,QI_87,1,3,8
204,Expert,QI_88,2.764705882,7,10.17647059
204,Expert,QI_89,1.882352941,4,12.47058824
204,Expert,QI_90,4.625,17,37.25
204,Expert,QI_91,1.75,4,10.75
204,Expert,QI_92,8.076923077,15,35.76923077
204,Expert,QI_93,0.705882353,6,16.58823529
204,Expert,QI_94,1.25,8,21.5
204,Expert,QI_95,4.571428571,20,32.85714286
204,Expert,QI_96,0.894117647,2.8,5.341176471
204,Expert,QI_97,0.66,2.7,10.26
204,Expert,QI_98,0.676470588,2.9,21.00588235
204,Expert,QI_99,3.625,16,37.375
204,Expert,QI_100,3,48,61.5
204,Expert,QI_101,0.0001,36,63
204,Expert,QI_102,13.375,28,64
204,Expert,QI_103,0.064705882,0.7,0.858823529
204,Expert,QI_104,0.188235294,0.4,0.717647059
204,Expert,QI_105,13.41176471,24,25.05882353
204,Expert,QI_106,23.90588235,25.6,30.25882353
204,Expert,QI_107,33.42,36.9,47.82
204,Expert,QI_108,3.470588235,13,15.11764706
204,Expert,QI_109,1.882352941,4,5.058823529
204,Expert,QI_110,1.941176471,3,4.058823529
204,Expert,QI_111,3.882352941,6,7.058823529
204,Expert,QI_112,0.941176471,2,5.176470588
204,Expert,QI_113,1.941176471,3,7.235294118
204,Expert,QI_114,1.75,4,8.5
204,Expert,QI_115,1.775,3.8,19.775
204,Expert,QI_116,1.852941176,4.5,10.32352941
204,Expert,QI_117,0.211764706,1.8,3.070588235
204,Expert,QI_118,1.6875,4.5,18.5625
204,Expert,QI_119,1.882352941,4,10.35294118
204,Expert,QI_120,4.125,12,32.25
204,Expert,QI_121,1.625,5,8.375
204,Expert,QI_122,2.625,6,17.25
204,Expert,QI_123,1.5,6,17.25
204,Expert,QI_124,0.411764706,2,4.117647059
204,Expert,QI_125,0.0001,2,3.058823529
204,Expert,QI_126,0.0001,2,3.058823529
204,Expert,QI_127,0.875,2,4.25
204,Expert,QI_128,0.705882353,6,17.64705882
204,Expert,QI_129,0.9,1.8,4.275
204,Expert,QI_130,0.764705882,5,16.64705882
204,Expert,QI_131,1.625,5,15.125
204,Expert,QI_132,0.0001,48,61.5
204,Expert,QI_133,5.25,48,61.5
204,Expert,QI_134,1.823529412,5,12.41176471
204,Expert,QI_135,1.294117647,14,41.52941176
204,Expert,QI_136,1.882352941,4,12.47058824
204,Expert,QI_137,0.635294118,1.8,5.188235294
204,Expert,QI_138,1.847058824,2.8,7.247058824
204,Expert,QI_139,1.625,5,9.5
204,Expert,QI_140,1.56,4.2,20.76
204,Expert,QI_141,1.658823529,4.2,10.34117647
204,Expert,QI_142,0.005882353,1.7,3.076470588
204,Expert,QI_143,1.658823529,4.2,17.75294118
204,Expert,QI_144,1.835294118,4.8,10.30588235
204,Expert,QI_145,4.25,11,30.125
204,Expert,QI_146,1.5625,5.5,8.3125
204,Expert,QI_147,2.625,6,17.25
204,Expert,QI_148,1.5,6,17.25
204,Expert,QI_149,0.2,2,4.025
204,Expert,QI_150,0.0001,2.2,3.047058824
204,Expert,QI_151,0.0001,1.8,3.070588235
204,Expert,QI_152,0.875,2,4.25
204,Expert,QI_153,2.823529412,6,20.82352941
204,Expert,QI_154,0.9125,1.7,4.2875
204,Expert,QI_155,1.823529412,5,16.64705882
204,Expert,QI_156,1.625,5,14
204,Expert,QI_157,0.0001,60,84
204,Expert,QI_158,7.375,49,61.375
204,Expert,QI_159,1.764705882,6,12.35294118
204,Expert,QI_160,3.411764706,14,41.52941176
204,Expert,QI_161,2.823529412,6,13.41176471
205,Expert,CAL_3,550,650,750
205,Expert,CAL_7,309.2105263,475,522.3684211
205,Expert,CAL_8,297.0588235,350,402.9411765
205,Expert,CAL_9,294.1176471,400,505.8823529
205,Expert,CAL_11,342.8571429,600,728.5714286
205,Expert,CAL_13,275,375,475
205,Expert,CAL_14,181.25,350,518.75
205,Expert,CAL_15,188.2352941,400,505.8823529
205,Expert,CAL_16,40,75,85
205,Expert,CAL_17,0.526315789,1,3.842105263
205,Expert,CAL_19,18.23529412,50,101.8823529
205,Expert,CAL_20,0.5,5,15
205,Expert,CAL_21,5,30,60
205,Expert,CAL_25,18.75,30,52.5
205,Expert,CAL_27,12.05882353,65,91.47058824
205,Expert,QI_31,30,70,90
205,Expert,QI_32,0.764705882,5,15.58823529
205,Expert,QI_33,0.1,0.3,1
205,Expert,QI_34,0.5,1,2
205,Expert,QI_35,1,5,10
205,Expert,QI_36,8.823529412,30,56.47058824
205,Expert,QI_37,13.75,25,41.875
205,Expert,QI_38,1,2,5
205,Expert,QI_39,1,5,20
205,Expert,QI_40,0.047058824,1,2.058823529
205,Expert,QI_41,0.0001,10,26.875
205,Expert,QI_42,0.5,1,10
205,Expert,QI_43,0.764705882,5,10.29411765
205,Expert,QI_44,4.705882353,10,15.29411765
205,Expert,QI_45,0.5,1,5
205,Expert,QI_46,7.941176471,45,66.17647059
205,Expert,QI_47,0.25,7,16
205,Expert,QI_48,1,2,10
205,Expert,QI_49,10,25,40
205,Expert,QI_50,1,8,20
205,Expert,QI_51,17.35294118,65,86.17647059
205,Expert,QI_52,0.0001,10,21.25
205,Expert,QI_53,0.076470588,0.5,1.029411765
205,Expert,QI_54,0.0001,0.5,1
205,Expert,QI_55,4.705882353,10,15.29411765
205,Expert,QI_56,10,45,65
205,Expert,QI_57,20,35,45
205,Expert,QI_58,0.0001,2,5
205,Expert,QI_59,0.0001,0.5,5
205,Expert,QI_60,0.411764706,2,5.176470588
205,Expert,QI_61,0.5,5,16.25
205,Expert,QI_62,0.0001,0.5,11.1875
205,Expert,QI_63,0.25,7,12.625
205,Expert,QI_64,3.823529412,25,30.29411765
205,Expert,QI_65,0.875,2,11
205,Expert,QI_66,20,55,70
205,Expert,QI_67,0.0001,10,15.625
205,Expert,QI_68,1,5,15
205,Expert,QI_69,15,40,50
205,Expert,QI_70,0.352941176,12,20.47058824
205,Expert,QI_71,0.235294118,5,15.58823529
205,Expert,QI_72,0.1,0.5,5
205,Expert,QI_73,0.1,0.5,1
205,Expert,QI_74,3.75,15,37.5
205,Expert,QI_75,0.5,5,15
205,Expert,QI_76,15,20,50
205,Expert,QI_77,0.5,1,5
205,Expert,QI_78,0.1,0.5,1
205,Expert,QI_79,8.75,20,53.75
205,Expert,QI_80,0.1,0.5,5
205,Expert,QI_81,0.1,0.5,5
205,Expert,QI_82,0.5,1,5
205,Expert,QI_83,4.375,10,32.5
205,Expert,QI_84,18,30,42
205,Expert,QI_85,17.5,40,85
205,Expert,QI_86,17.5,40,62.5
205,Expert,QI_87,0.0001,7,16
205,Expert,QI_88,0.1,0.5,5
205,Expert,QI_89,0.05,0.5,1.0625
205,Expert,QI_90,3.125,20,42.5
205,Expert,QI_91,0.470588235,10,25.88235294
205,Expert,QI_92,13.125,30,75
205,Expert,QI_93,0.375,1.5,7.6875
205,Expert,QI_94,0.0001,1,2.125
205,Expert,QI_95,3,25,55
205,Expert,QI_96,0.076470588,0.5,1.029411765
205,Expert,QI_97,0.1,0.5,5
205,Expert,QI_98,1,2,10
205,Expert,QI_99,3.75,15,37.5
205,Expert,QI_100,22,40,64
205,Expert,QI_101,7.5,30,75
205,Expert,QI_102,3.75,15,65.625
205,Expert,QI_103,0.09,0.1,0.11
205,Expert,QI_104,0.5,0.7,0.8
205,Expert,QI_105,19.86470588,22.3,24.1
205,Expert,QI_106,24,27,30
205,Expert,QI_107,35,37,40
205,Expert,QI_108,12,13,16
205,Expert,QI_109,3,3.5,4.5
205,Expert,QI_110,2,2.5,3.5
205,Expert,QI_111,6,7,8
205,Expert,QI_112,0.1,0.5,3
205,Expert,QI_113,0.1,0.5,5
205,Expert,QI_114,0.5,2.5,10
205,Expert,QI_115,0.5,1,5
205,Expert,QI_116,0.1,1,10
205,Expert,QI_117,0.5,1,2
205,Expert,QI_118,1,5,10
205,Expert,QI_119,0.588235294,8,15.41176471
205,Expert,QI_120,14.11764706,30,45.88235294
205,Expert,QI_121,0.076470588,0.5,1.029411765
205,Expert,QI_122,8.823529412,30,45.88235294
205,Expert,QI_123,0.764705882,5,15.58823529
205,Expert,QI_124,0.05,0.5,1.0625
205,Expert,QI_125,4.411764706,15,36.17647059
205,Expert,QI_126,0.882352941,3,8.294117647
205,Expert,QI_127,0.764705882,5,10.29411765
205,Expert,QI_128,3.75,15,26.25
205,Expert,QI_129,0.05,0.5,5.5625
205,Expert,QI_130,1.5625,10,15.625
205,Expert,QI_131,8,20,44
205,Expert,QI_132,18,30,42
205,Expert,QI_133,0.875,2,11
205,Expert,QI_134,0.4375,1,5.5
205,Expert,QI_135,4.0625,12.5,26.5625
205,Expert,QI_136,0.0001,5,12.875
205,Expert,QI_137,0.047058824,1,5.235294118
205,Expert,QI_138,0.076470588,0.5,10.55882353
205,Expert,QI_139,0.764705882,5,15.58823529
205,Expert,QI_140,0.076470588,0.5,5.264705882
205,Expert,QI_141,0.25,2.5,10.9375
205,Expert,QI_142,0.75,3,4.125
205,Expert,QI_143,4.375,10,21.25
205,Expert,QI_144,4.125,12,21
205,Expert,QI_145,18.75,30,58.125
205,Expert,QI_146,0.05,0.5,1.0625
205,Expert,QI_147,11.875,40,62.5
205,Expert,QI_148,0.25,2.5,10.9375
205,Expert,QI_149,0.0001,0.5,1.1
205,Expert,QI_150,3.125,20,48.125
205,Expert,QI_151,1.625,5,12.875
205,Expert,QI_152,0.5,5,13.4375
205,Expert,QI_153,8.75,20,42.5
205,Expert,QI_154,0.0001,0.5,5.9
205,Expert,QI_155,0.9375,15,20.625
205,Expert,QI_156,8,20,44
205,Expert,QI_157,22,40,64
205,Expert,QI_158,0.2,5,13.4
205,Expert,QI_159,0.0001,5,8.375
205,Expert,QI_160,8.125,25,53.125
205,Expert,QI_161,0.0001,10,15.625
206,Expert,CAL_3,743.75,800,912.5
206,Expert,CAL_7,377.5,400,433.75
206,Expert,CAL_8,187.5,300,412.5
206,Expert,CAL_9,181.25,350,406.25
206,Expert,CAL_11,128.75,320,353.75
206,Expert,CAL_13,550,560,600
206,Expert,CAL_14,577.1428571,680,834.2857143
206,Expert,CAL_15,299,300,356.25
206,Expert,CAL_16,2.5,70,81.25
206,Expert,CAL_17,0.2,5,8
206,Expert,CAL_19,0.0001,20,65
206,Expert,CAL_20,0.0001,10,32.5
206,Expert,CAL_21,0.0001,30,52.5
206,Expert,CAL_25,0.0001,15,33
206,Expert,CAL_27,0.0001,50,86
206,Expert,QI_31,20,65,81.875
206,Expert,QI_32,0.5,6,15
206,Expert,QI_33,0.0001,0.2,1.76
206,Expert,QI_34,0.0001,0.3,0.557142857
206,Expert,QI_35,0.0001,4,7.857142857
206,Expert,QI_36,0.0001,25,41.875
206,Expert,QI_37,0.0001,18,25.875
206,Expert,QI_38,0.0001,0.5,1.142857143
206,Expert,QI_39,0.0001,2,4.25
206,Expert,QI_40,0.0125,0.8,2.15
206,Expert,QI_41,0.0001,12,21
206,Expert,QI_42,0.0001,0.1,1
206,Expert,QI_43,0.0001,3,10.875
206,Expert,QI_44,0.0001,8,22.4
206,Expert,QI_45,0.0001,2,12.28571429
206,Expert,QI_46,6.875,35,68.75
206,Expert,QI_47,0.1875,3,10.875
206,Expert,QI_48,0.0001,3,8.142857143
206,Expert,QI_49,10,20,30
206,Expert,QI_50,0.1875,3,10.875
206,Expert,QI_51,24.375,75,80.625
206,Expert,QI_52,0.0001,10,26.875
206,Expert,QI_53,0.0001,0.5,2.3
206,Expert,QI_54,0.0001,0.3,0.557142857
206,Expert,QI_55,0.0001,5,11.42857143
206,Expert,QI_56,0.0001,40,56.875
206,Expert,QI_57,0.0001,20,29
206,Expert,QI_58,0.0001,0.5,1.142857143
